id,book,source_file,source_chapter,source_text,wisdom_title,wisdom_text,theme_tags
NBD066,《你笨蛋，你笨蛋》,030.《李戡戡乱记》导读.txt,《李戡戡乱记》导读,"几十年前，我读劳伦斯《查泰莱夫人的情人》（Lady Chatterley's Lover），我最喜欢这么一段：“苦难当前，我们正置身废墟之中。在废墟中，我们开始盖一些小建筑，寄一些小希望。这当然是一件困难的工作，但已没有更好的路通向未来了。我们要迂回前进，要爬过层层障碍，不管天翻也好、地覆也罢，我们还是要活。”（The cataclysm has happend, we are among the ruins, we start to build up new little habitats, to have new little hopes. It is rather hard work, there is no smooth road into the future; but we go round, or scramble over the obstacles. We've got to live, no matter how many skies have fallen.）这段文字，可说是我在这岛上处境的最好描写。我的确是在“废墟之中”一次又一次的“开始盖一些小建筑、寄一些小希望”，可是一次又一次被摧毁了。在每一层的“废墟之中”，都有我“小建筑”和“小希望”的残迹，恰像那一层盖在又一层上面的特洛伊古城，你会发现：自己既是过去、又是现在。过去已经化为尘土，可是，就凭那些尘土，你活到现在；不但活到现在，还从现在朝向未来。
17岁的李戡超越了17岁的我，我希望他继续超越、逐年超越，提前发现我们要有更高更远的视野，“老弃敦煌”何如“少弃敦煌”，当那一天到来的时候，我们将会凭吊废墟，因为它曾是我们的一切。",在废墟里仍要盖小建筑,李敖借劳伦斯的话说，在废墟中还要盖小建筑、寄小希望，因为没有更平滑的道路通向未来。人生中很多努力会被摧毁，但这不证明希望可笑；一个人就是凭着一次次小建筑活到现在，也凭着这些残迹继续朝未来走。,希望;废墟;坚韧
NBD067,《你笨蛋，你笨蛋》,031.背影与后记.txt,背影与后记,多年的牢房生涯后，聪敏和我分别出狱，我对他为了政治而咬进朋友的行径，心存耿耿，和他已无往还。4年前，有海外台湾人反对我，聪敏挺身而出，他写文章昭告：“一个革命组织在夸耀它的伟大成就之际，也应该回顾那些被牺牲的人怎样在黑暗中忍受他们的痛苦。李敖就是为台独联盟走进政治监狱的。”“就李敖和台湾人的关系来说，我认为台湾人欠他的比他欠台湾人的更多。”聪敏在我和他形同绝交的状态下，还写公道之言，可以看到他的政治气度，远非今天对李敖忘恩负义的台湾人可比。但是，对李敖的忘恩负义又算什么，他们对谢聪敏自己人，都无情的很呢！台湾人是健忘的，他们忘了这个远在四分之一世纪前，就孤军奋战的英雄人物。如今，先烈已老，他们什么都不分给他，只在选举季节，让他上台为他们抬轿。在后生晚辈的嘈杂中、在投机新贵的叫嚣里，聪敏不与人争、只做帮闲。他吃力的关心他早年以血泪青春争来的花果，但看到的，却是野草的荒蔓与横生。聪敏老了，他没有勇气承认自己的失败，他妄想在一张张无情的假脸里，去追寻他的成功。——聪敏老了！,政治分歧之外仍要保留公道,李敖与谢聪敏有恩怨，却记得对方在绝交状态下仍替他说公道话。人生中最难得的气度，是不因关系变坏就篡改事实；能在对立中承认对方受过的苦、做过的义，说明一个人的公道比派别和私怨更大。,公道;恩怨;气度
NBD068,《你笨蛋，你笨蛋》,031.背影与后记.txt,背影与后记,"多年的牢房生涯后，聪敏和我分别出狱，我对他为了政治而咬进朋友的行径，心存耿耿，和他已无往还。4年前，有海外台湾人反对我，聪敏挺身而出，他写文章昭告：“一个革命组织在夸耀它的伟大成就之际，也应该回顾那些被牺牲的人怎样在黑暗中忍受他们的痛苦。李敖就是为台独联盟走进政治监狱的。”“就李敖和台湾人的关系来说，我认为台湾人欠他的比他欠台湾人的更多。”聪敏在我和他形同绝交的状态下，还写公道之言，可以看到他的政治气度，远非今天对李敖忘恩负义的台湾人可比。但是，对李敖的忘恩负义又算什么，他们对谢聪敏自己人，都无情的很呢！台湾人是健忘的，他们忘了这个远在四分之一世纪前，就孤军奋战的英雄人物。如今，先烈已老，他们什么都不分给他，只在选举季节，让他上台为他们抬轿。在后生晚辈的嘈杂中、在投机新贵的叫嚣里，聪敏不与人争、只做帮闲。他吃力的关心他早年以血泪青春争来的花果，但看到的，却是野草的荒蔓与横生。聪敏老了，他没有勇气承认自己的失败，他妄想在一张张无情的假脸里，去追寻他的成功。——聪敏老了！
我被捕后，蔡金铿和蔡财源也以另案逮捕，受尽酷刑。他们默默承受苦难。反对运动逐渐壮大而取得政权。他们仍然被遗忘，他们以血泪取得的名单也埋没在黑暗里。
昨天阅读报纸，有一则新闻说：“伦敦炸弹客遭设计也被炸死”。他们可能不是自愿自杀，盖达首领想消灭人证。这条新闻对我犹如“醍醐灌顶”，我领悟了“羊羹案”。在我从人间蒸发前，我必须为“羊羹案”的牺牲者留下证言，以报答他们为自由、民主、人权的奋斗。我熟读《约伯记》，不断挑战，勇敢战斗，终于体验了上帝的存在。",运动不该忘记被牺牲的人,谢聪敏提醒革命组织夸耀成就时，也应回顾那些在黑暗中忍受痛苦的人，李敖对此深有感触。人生中任何事业一旦成功，都容易只纪念旗帜和领袖，却忘了被牺牲、被利用、被埋没的人；真正的历史良心，是把这些人的名字也带回光里。,历史;牺牲者;良心
NBD069,《你笨蛋，你笨蛋》,031.背影与后记.txt,背影与后记,"为了聪敏的机智英勇，官方给了他奖励。——把他钉上脚镣，一个人关在又阴又潮的小黑房里，放封时，只许他一个人散步，不准任何人接近他。他的健康遭受了很大的伤害。我在牢房里，攀上铁窗，遥望他吃力的带着脚镣，用一根撕破内裤编结起来的细绳，吊住铁链，双手提着，彳亍而行。他的腰是弯的、背是驼的、整个监狱的气压是低的，10分钟过后，班长吆喝一声“回去！”他就改向小黑房走去。那是一幕动人的背影，我永难忘记……
我在聪敏身怀的疏疏落落人名簿中，写下了我的机密电话号码，递还给他。聪敏小心的放入袋里，以欣慰的目光，看我一眼。老朋友还在相信他，聪敏的他，当然感觉得到。他握手而别，我回头看着他的背影，18年前的那一牢中背影，重叠了过来。我不再看他。我走回我的小女生身边，在暮色里，追寻我失去了的一切。",背影有时比宣言更能留下一个人,李敖记住谢聪敏戴脚镣弯腰散步的背影，多年后重逢又被那个背影追回。人生中人的形象常不是由口号保存，而是由一个具体动作、一种姿态、一瞬沉默保存；真正经历过苦难的人，背影本身就是证词。,记忆;苦难;背影
NBD070,《你笨蛋，你笨蛋》,031.背影与后记.txt,背影与后记,"我轻轻点点头。于是他又翻开一页名单。那是泰源监狱的政治犯名单。我带着国际特赦协会秘书长马丁·恩纳尔斯到李敖家里访问。李敖交给他一份“泰源监狱”政治犯名单。这一份名单出现在《台湾青年》杂志上。李敖从屋顶上拍下的跟监相片显示资料的来源就是李敖。
我被捕后，蔡金铿和蔡财源也以另案逮捕，受尽酷刑。他们默默承受苦难。反对运动逐渐壮大而取得政权。他们仍然被遗忘，他们以血泪取得的名单也埋没在黑暗里。
蔡金铿及孟祥柯是以盗取国民党列为极机密的政治犯名单遭捕。张茂雄因为帮助一些处于饥饿状态中的政治犯家属也遭逮捕。其中孟先生是一位多产作家。
是谁把台湾政治黑牢的名单送到国际特赦协会公布？一次是由政治犯蔡懋棠出狱时带出“泰源监狱名单”，在语言学校认识唐培礼牧师而交出，由唐培礼牧师转交给孟祥柯，孟祥柯转交给李敖，最后马丁·恩纳尔斯来访时带走了。另一次是国际特赦协会交给我，我委托蔡金铿整理名单。蔡金铿转交给蔡财源带回政治监狱搜集，然后由我整理转送国际特赦协会。是谁在白色恐怖中揭发政治黑牢的残酷？答案是：我在跟踪监视中，根据李敖的藏书写了《民主橱窗中的特务制度》和《技巧的谋杀》。我的文章以我的秘密管道送到美国，可惜被搁置了。我出国后，在洛杉矶《美丽岛周报》连载《谈景美军法看守所》，又汇编出版，写出黑牢见闻和辛酸。政治犯出狱时必须签写：狱中所见所闻如有泄露，愿受法律以上之惩罚。我在美国也受到报复性的惩罚。我的住处先是被泼汽油纵火，继则被放置定时炸弹爆炸。美国的报纸刊出爆炸新闻，我在立法院也向国安局质询。我的《谈景美军法看守所》在台湾被盗版，盗版的人成了英雄，在民进党政府做大官。最初连载报导的《美丽岛周报》工作人员大名则已埋没。我在美国首倡“组党返乡”运动，呼吁乡亲返乡战斗，是谁阻止和破坏？答案是从美国、到日本、到台湾都是“羊羹案”加害两边的人。是谁在东京Grand Palace向“组党返乡”运动示威？答案是日本极右派和背后的政治势力。是谁在我回台竞选立委，为政治受难人呼吁时骚扰我的选举？答案是“羊羹案”的双方面关系人。",身在黑暗里也要把名单送出去,《背影与后记》附录反复写政治犯名单如何被搜集、转送、公布，显示在封闭环境里保存名字就是抵抗遗忘。人生中当权力想把人变成无名数字，最有力的反击之一就是记录、传递和公开；只要名字还在，人就没有完全被黑暗吞没。,记录;名单;抵抗
NBD071,《你笨蛋，你笨蛋》,031.背影与后记.txt,背影与后记,"我担心他在遣离看守所时受到搜查。我还要受到最残酷的拷打、侮辱和惩罚。我自愿受苦，做应该做的事能“心安理得”。“心安理得”是李敖的父亲李鼎彝——我的国文老师——在中学的课堂中所讲的人生哲学。
原来，小林答应帮谢聪敏带信后，心中也自有盘算，他知道出狱前一定会被搜身，所以他心想一定要找出一个安全的地点，暂时妥藏这封重要的信函。所以在事前就到处勘察地形，聪明的小林发现在厕所洗手台后面结满了蜘蛛网，他知道这个地方一定没人注意，所以一拿到信之后，就用饭粒将信黏在洗手台后面。
出狱前，全身被脱光检查后，他借着“尿遁”，神不知鬼不觉地取走信，并藏在袜子里，心里紧张得七上八下，直担心万一再被搜身逮到，得依照谢聪敏再三的叮嘱：“吃了它，毁灭一切证据！”（见张平宜著《小皇帝与大国民》，三思堂，1994年8月初版）。",心安理得有时要冒真实风险,谢聪敏在狱中冒险写信外传，后来称这是为了心安理得；李敖父亲课堂上的人生哲学在这里变成了行动。人生中“心安”不是舒服的同义词，常常意味着明知有风险仍要做该做的事；若什么都为安全让路，心反而最难安。,良心;风险;行动
NBD072,《你笨蛋，你笨蛋》,031.背影与后记.txt,背影与后记,"是谁把台湾政治黑牢的名单送到国际特赦协会公布？一次是由政治犯蔡懋棠出狱时带出“泰源监狱名单”，在语言学校认识唐培礼牧师而交出，由唐培礼牧师转交给孟祥柯，孟祥柯转交给李敖，最后马丁·恩纳尔斯来访时带走了。另一次是国际特赦协会交给我，我委托蔡金铿整理名单。蔡金铿转交给蔡财源带回政治监狱搜集，然后由我整理转送国际特赦协会。是谁在白色恐怖中揭发政治黑牢的残酷？答案是：我在跟踪监视中，根据李敖的藏书写了《民主橱窗中的特务制度》和《技巧的谋杀》。我的文章以我的秘密管道送到美国，可惜被搁置了。我出国后，在洛杉矶《美丽岛周报》连载《谈景美军法看守所》，又汇编出版，写出黑牢见闻和辛酸。政治犯出狱时必须签写：狱中所见所闻如有泄露，愿受法律以上之惩罚。我在美国也受到报复性的惩罚。我的住处先是被泼汽油纵火，继则被放置定时炸弹爆炸。美国的报纸刊出爆炸新闻，我在立法院也向国安局质询。我的《谈景美军法看守所》在台湾被盗版，盗版的人成了英雄，在民进党政府做大官。最初连载报导的《美丽岛周报》工作人员大名则已埋没。我在美国首倡“组党返乡”运动，呼吁乡亲返乡战斗，是谁阻止和破坏？答案是从美国、到日本、到台湾都是“羊羹案”加害两边的人。是谁在东京Grand Palace向“组党返乡”运动示威？答案是日本极右派和背后的政治势力。是谁在我回台竞选立委，为政治受难人呼吁时骚扰我的选举？答案是“羊羹案”的双方面关系人。
历史不再重演，但是历史不应该被刻意扭曲和磨灭。",历史不会自动重演，但会被人刻意磨灭,谢聪敏在文末说历史不再重演，但不应该被刻意扭曲和磨灭。人生中面对过去，最大的敌人未必是时间，而是有人主动删去、改写、沉默关键事实；守护历史，就是守护后来者判断现实的能力。,历史;记忆;真相
NBD073,《你笨蛋，你笨蛋》,032.我写《阳痿美国》.txt,我写《阳痿美国》,"阉割美国太不幽默了，让我们阳痿它。
对美国，我们不是“治疗阳痿”，我们是“阳痿治疗”。是用使美国阳痿的方法，治疗美国“强阳不倒”的绝症（“强阳不倒”的学名是“阴茎异常勃起”，priapism）。
美国得天独厚，变得强大，却不知以其强大，与世修好；反自恃强大，与世为仇，惹来人恨，又不知自己多么可恨，其骄纵狂妄，亦复可知。美国以拳头威胁世界，它的“拳头开支”（军费），占世界一半，它不但自己伸出大拳头，还卖小拳头给四方，激发军备竞赛、制造世界紧张。全世界66亿人口，平均每人要花202美元玩拳头，听任全世界穷死、饿死，这是什么对比？美国宣传说它爱好和平，现在查出来了，它花在杀人的钱与救人的钱的比例是30：1；美国宣传说它慷慨，给欧洲多少钱，现在查出来了，原来美国人每人只花了6.7美分的钱，相当于一块糖的钱，给了欧洲；美国宣传说它对世界捐助最多，并且有八成一的美国人如此相信，现在查出来了，比例上，它是全世界最小气的国家，“联合国世界卫生组织”公布：只要拿出美国所得百分之0.1%的钱救人，相当于每个美国人出一毛钱，即可救出成千上万条人命，可是美国人却一毛都不拔！
美国动用排山倒海的“柔性力量”（soft power）载歌载舞，在欢乐中使我们向往它，淡化它的恶形恶状。我们曾经向往过，但是，我们必须觉悟了。我们用这本书，举证历历，表达我们的不安与愤怒，我们决心不再受骗了。",警惕柔性力量把人哄到忘记恶形恶状,李敖批评美国用柔性力量载歌载舞，让人向往它而淡忘它的拳头和掠夺。人生中看任何强势对象，都不能只看它会不会讲故事、会不会制造魅力，还要看它的钱从哪里来、拳头打向哪里；被美感收买判断力，是最温柔的受骗。,魅力;判断;强权
NBD074,《你笨蛋，你笨蛋》,033.潘毓刚《我也李敖一下》祖国版序.txt,潘毓刚《我也李敖一下》祖国版序,"1949年新中国成立后，被甩在祖国外面的知识分子，很难想像当年如果在祖国里面，是什么样子。这是假设性的问题，硬去假设它未免失真。人生的际遇祸福，变数太多了。虽被甩在祖国东南的小岛上，却也别开生面。第一流的知识分子，“出乎其类，拔乎其萃”，陷在哪里，都该“锥之处囊中，其末立见”。虽然多年的隔世，睽违祖国已久，但是一朝云雨，似曾相识的，也就归燕而来。不过，对祖国一往情深的归燕，却有鹰扬气魄，化为精卫之禽，没完没了。祖国毕竟是你和我的，靠边站没关系，热心盘旋，是挡不住的。第一流的知识分子，总有使命感，并且不认为这一使命可以任人代办、不认为有任何政党或个人可以代为完美行使。因此，人虽然老去，却“未见其止也”。这是一种积极进取的精神，第一流的知识分子不会是旁观派。
知识分子有三类：第一流的知识分子、第一流的知识分子、第一流的知识分子。这种分类当然不是逻辑的，而是修辞的。从逻辑上看，同义反复是可笑的；但从修辞看，同义反复凸显了一种真理，就是知识分子根本没有第二类第三类，它只有一类。“不为圣贤，便为禽兽”。不为第一流的知识分子，就是不入流的知识分子，就算他会加减乘除、是硕士博士、是什么什么家、或得过什么什么奖。",第一流的人不会做旁观派,李敖说第一流知识分子总有使命感，不认为使命可以由任何政党或个人完美代办。人生中有能力、有头脑的人若只在一旁评点，最后会把自己的分量活轻；真正第一流，是即使靠边站，也仍然热心盘旋、持续介入、承担自己那一份责任。,知识分子;使命;承担
NBD075,《你笨蛋，你笨蛋》,033.潘毓刚《我也李敖一下》祖国版序.txt,潘毓刚《我也李敖一下》祖国版序,"由于几十年的隔世、由于内在外在的淡妆浓抹、中肯或中伤，祖国外面的知识分子，很容易发生偏差，他们对祖国的看法，有的失于怪异、有的失于风凉、有的失于美国标准、有的失于恨乌及屋，大体来说，完全健康的视野，竟不可多得。但第一流的知识分子却不如此。他们并未迷失或失落，“爱而知其恶，恶而知其美。”能够深刻表现休戚与共却和而不同的态度，用光明磊落的去赞成去反对，从不闪躲、也不匿名。
有一个困惑第一流知识分子的问题，就是“不公道”的问题。以对中国共产党的态度而论，从共产党抢到中国统治权的时候，也就是1949年的时候，中国的工业基础是“比利时层级”的，又小又弱又不起眼，在世界工业国前面，微不足道。但是，在四分之一世纪里，中国变成了世界六大工业国之一，国民收入增加了五倍，从600亿变成3000亿。另一方面，1949年前的中国人，平均只能活35岁，但是1970年中期的中国人，却活到了65。在中国共产党的统治下，中国人在20世纪四分之一的世纪里，平均寿命多活了30年，几乎多活了一倍。近二三十年来又多活了10年，也就是说，中国人平均寿命多活了40年。
第一流的知识分子，绝对使自己避免“不公道”。",爱要知道缺点，恨也要知道优点,李敖提出“爱而知其恶，恶而知其美”，这是避免偏执的基本功。人生中无论看国家、朋友、组织还是对手，都不能因喜欢就遮丑，也不能因讨厌就抹黑；能同时看见好坏，才有资格说自己清醒。,公正;爱憎;清醒
NBD076,《你笨蛋，你笨蛋》,033.潘毓刚《我也李敖一下》祖国版序.txt,潘毓刚《我也李敖一下》祖国版序,"四、他“勇于行仁”。
第一流知识分子“勇于行仁”，要比旧式智仁勇的说法更进一步。智仁勇三达德太各自独立了，“勇于行仁”则不然，它提醒人们，“仁”是要勇气来兑现的，甚至“智”也要。马寅初在人口政策上，违反政治正确，开罪毛泽东，但他强项不屈，“虽千万人，吾往矣！”“虽毛主席，吾往矣！”这是何等大勇！一个附带的耐人寻味的条件，也值得一提，就是长寿。马寅初是长寿大王，他活了101岁。在98那年，他亲眼看到他被平反，“做了20年噩梦”后被平反，这一戏剧性结果，岂不太有趣了吗？相对的，殷海光以49岁之年，得胃癌死去，而他的“敌人”蒋介石，却长寿到89，你的“敌人”比你多活40年，能说长寿这个附带条件不重要吗？",勇于行仁比空谈仁义更难,李敖把“勇于行仁”放在第一流知识分子的条件里，说明仁不是温柔词汇，而要勇气兑现。人生中善良若不敢行动，只能算情绪；真正的仁，往往要在逆境、压力和不合时宜中站出来，让智慧与勇气一起负责。,仁;勇气;行动
NBD077,《你笨蛋，你笨蛋》,033.潘毓刚《我也李敖一下》祖国版序.txt,潘毓刚《我也李敖一下》祖国版序,"第一流知识分子的遭际，除了正面有志未酬外，有时是负面的，负面到被无知的同胞中伤污蔑，甚至骂他是汉奸。19世纪的伟大知识分子郭嵩焘，他是中国第一任驻英公使兼驻法公使，主张学习西方科技、修铁路、开矿产，却遭无知的同胞同乡攻讦，说它是汉奸、烧他房子。但他“勇于行仁”，牺牲了自己的好名誉，促使自己的国家现代化。“拼却声名，替国家办事。”他死后，严复挽他：“惟公负独醒之累，在昔蛾眉谣诼，离忧岂仅屈灵钧。”郭嵩焘虽然没有像屈原一样，在独醒之后，投河自尽，但他73岁老死之时，的确已经“鞠躬尽瘁，名誉扫地而后已”。直到死后几十年，他的同胞才想起他、肯定他。与郭嵩焘有对比的，是林则徐。历史对林则徐的评价是：
伟大的郭嵩焘敢于牺牲自己的名誉去奋斗，但是，代价无疑太大了。他的时代是他的同胞保守得不能接受铁路的时代，中国第一条铁路“吴淞铁路”，就是因为风水原因，在群情愤激下，盖好了又拆掉了的，作为先知者，要遭遇多少“柯叶自摧折，根株浮沧海”的局面啊。",为了国家办事有时要拼却声名,李敖借郭嵩焘和林则徐对比，指出看得远的人若怕清议，就会让国家继续沉睡。人生中有些正确的事在当时并不好听，甚至会伤害名誉；若永远把名声放在国事、真理或公共利益之前，人就会成为聪明的旁观者，而不是有担当的行动者。,名誉;担当;远见
NBD078,《你笨蛋，你笨蛋》,033.潘毓刚《我也李敖一下》祖国版序.txt,潘毓刚《我也李敖一下》祖国版序,"第一流知识分子在乱世里，如果幸而得保首领，最后某种程度的有志得伸，他绝不以此自足，而是更要走向前去。“百尺竿头站脚，千层浪里翻身。”易卜生（Henrik Ibsen）笔下的《人民公敌》斯铎曼医生（Dr. Stockmann），就是样板。易卜生写信给朋友说：
十年以后，社会多数人，大概也达到斯铎曼医生在公民大会时的见解了。但这十年里，斯铎曼自己也前进了；所以十年以后，他的见解仍旧比社会多数人还高十年。即以我个人而论，我觉得时刻在前进。我从前每写一个剧本时的主张，如今都已渐渐变成多数人的主张。但他们到达那里时，我早已不再那里了，我又到别处去了。我希望我总是向前走了。",社会追上你时，你还要继续往前,李敖引用易卜生谈斯铎曼医生，说明十年后多数人也许会追上今天的见解，但真正前进的人那时已经又往前走了。人生中不要把被大众承认当终点；若你的判断只是等别人点头才成立，你会永远慢半拍，真正的独立者要持续更新自己的前方。,前进;独立;思想
NBD079,《你笨蛋，你笨蛋》,033.潘毓刚《我也李敖一下》祖国版序.txt,潘毓刚《我也李敖一下》祖国版序,第一流知识分子的“党国观念”与世俗不一样。世俗有两类，一类把党与国两个圆大小密合，视为同一；一类把党与国两个圆视为相切、敌对或相斥。第一流的知识分子却不如此，而是把党与国视为同心圆。党是一时的、小的圆；国是永久的、大的圆。对党的失望绝不等于对国的失望。因对党的愤怒而迁怒到“丑陋的中国人”，是根本不成熟的小人之见。在历史长流中，党在国中的过程也好、流程也罢，有时也是一种必要的善与必要的恶，要用历史的宏观来对待它、引导它走向质变。“惜竹不除当路笋，伐薪教护带巢枝。”这是引导期间无法避免的心境，心境有无奈，但绝不怀忧丧志。第一流的知识分子在“独行其道”中，也以晨星自许，绝不怀忧丧志。,对党的失望不等于对国的失望,李敖把党与国分成一时的小圆和永久的大圆，提醒人不要因厌恶某个政党就迁怒整个国家与人民。人生中辨别层次很重要：组织会腐败，时代会混乱，但更大的共同体、文化和责任不应被一并抛弃；成熟的爱国不是盲从党派，而是不让党派垄断国家。,国家;党派;层次
NBD080,《你笨蛋，你笨蛋》,034.顽童哲学家.txt,顽童哲学家,"侄子李棠一岁时候，多么可爱，身穿工人裤，一双小球鞋，上身打着小赤膊，胖乎乎的两臂，像要打架，可是没有敌手，他挥舞着、尖叫着，在找敌人。突然间，发现他裤子右边口袋里拖出一根长线，风吹过来，长线一端在飘动，像要逃跑，于是他决定追这长线，长线另一端在他裤子里，追来追去，只是原地打转，怎么转，长线都在他前面。
追自己的影子，永远追不到；追长线，也永远追不到，但它比影子具体。向前追影子不可笑，原地打转追长线就有趣了。李棠越追越快，最后像个陀螺，累了、慢了、躺下了，四肢张开，像个“大”字，长线还在他身上，李棠望着天空、望着长线，认为长线也累了。原来长线是他自己。
这是李棠一人转。
一岁的小顽童是“顽童哲学家”，他从一线天里，看到天堂和自己。
其他的什么什么家，都是叫你追别人；只有“顽童哲学家”，叫你追自己。
自己，要追吗？能追吗？有人不在追吗？像彼得潘（Peter Pan），他不发现自己的影子在离他而去吗？人身上的一部分，或先于你、或后于你；或早于你、或晚于你，你会发现，你不是那么一致的、平行的、同步的，你的一部分会远扬，要你追它。
“顽童哲学家”是聪明的，他不追别人，只追自己。
2011年",聪明人最后追的是自己,李敖从孩子追裤袋长线写到“顽童哲学家”，说别的什么家都叫人追别人，只有顽童哲学家叫人追自己。人生中最难追上的常不是外面的对手，而是自己远扬、错位、不同步的部分；真正聪明的人，会把一部分精力用来追问自己是谁、失去了什么、还要追回什么。,自我;追寻;哲学
NBD081,《你笨蛋，你笨蛋》,035.《大江大海骗了你》书衣词.txt,《大江大海骗了你》书衣词,"一
孔夫子不喜欢紫色，因为紫色混淆了大红大紫；孔夫子不喜欢乡愿，因为乡愿偷走了大是大非。
龙应台出道以来，她用心建立起冒充放火的文明。其实她放的，只是烟火、不是野火，她没有任何放火者的历练，监牢、捶楚、刑求、查禁，她都陌生；争自由、争民主、争人权、争法治，她都逍遥国外。她从不拔一毛抗争蓝色绿色的野蛮，却在白色恐怖风头过后，一片风凉，要我们用文明来说服她。
我们卑视混淆大红大紫的所谓文明、我们愤怒偷走大是大非的所谓文明、我们不再忍耐这票文明的挑衅，我们要中国人生气一次给她看。
每个人都会骂人王八蛋，但李敖却能用证据证明你是王八蛋。在这本书里，李敖用24万字的证据，证明龙应台错在哪里。龙应台的文章越写越好，龙应台的大脑越老越混，不能准确切割文章和大脑的“龙应台迷”有祸了，因为你可能是一种动物的蛋。
对蛋化恐惧的“龙应台迷”说来，这本书，是一种救赎。
龙应台口口声声请用文明说服她，但她只提俄国大兵强奸中国女人，不提美国大兵强奸中国女人，如此媚美藏奸，是哪一国说服人的文明呢？
四分之一世纪来，龙应台一贯用“片面强奸”的戏法，蒙混“龙应台迷”，现在，李敖终于出手了、拆穿了、牛刀杀鸡了。为什么用牛刀杀鸡？答案是李敖只有牛刀，只好小试一下了。
孔夫子不喜欢紫色、孔夫子不喜欢乡愿，我们喜欢孔夫子。
二
只提俄国大兵强奸中国女人，不提美国大兵强奸中国女人，这就是龙应台。
只能盲从龙应台，而不能拆穿她，这就是你。
明明是残山剩水，却被当成大江大海；明明是已亡之国，却被庆祝建国百年，你这笨蛋，你上了马英九文化局长的当了！
从龙应台荒谬、到建国百年荒诞、到蒋介石日记荒腔走板，你处处被骗。
要脱身吗？要自救吗？请从这本奇书开始。
2011年2月",文明不能偷走大是大非,李敖批评用“文明”姿态遮蔽大是大非，认为没有抗争历练的风凉话，常会把真问题烟火化。人生中当然要讲分寸和文明，但若文明变成回避正义、稀释责任、要求受害者闭嘴的工具，它就不再高贵，而是在替混淆服务。,文明;是非;抗争
NBD082,《你笨蛋，你笨蛋》,036.《第73烈士》志缘.txt,《第73烈士》志缘,"对文学作品的任何诠释都是多余的，以下不作诠释，只志因缘。
50年前，我收集到莫纪彭的墨迹，我就注意到这位黄花岗上劫后余生的老先生，我就想写这本小说了。这本小说从酝酿到完工，正好半世纪。
李师科事件，引起我合并小说情节的构想。
由于凤凰电视刘长乐主席的周到安排，我特别去了一趟广州，上了一次黄花岗，回来以后，我决心快速写完这本书。在写完《大江大海骗了你》后70天，2011年3月3日，我把完稿交给了张坤山、张书铭父子。3月11日，我打电话给多年不见的82岁的王宇，要了一张照片。
王宇是书中的主角之一，但情节被我戏剧化了，王宇只是我的模特儿。我笑着对自己说：“模特儿多少要靠屁股的，但王宇却全靠了屁股。屁股刺青的故事是虚拟的，但这个故事太有趣了，可以丑化蒋介石的‘忠烈祠’，所以我就恶作剧了。”
感谢王宇在全不知情的情况下，被我利用了他的屁股。军中生涯使我丰富了这本书的内容，我特别怀念俞克勤连长、祁德武上士，他们和王宇一样，浩劫余生，都在台北健在。
陈中雄（温绅）陪我去了一趟李师科的“忠烈祠”，简陋得可怜；赖岳忠陪我去了一趟圆山“忠烈祠”，我骗开宪兵，由岳忠偷拍到禁止摄影的画面，嘻笑而归。
50年来，最惊悚的画面是我亲眼看到、亲手触到的温生才被砍头后的辫子和脚镣，感谢邵铭煌主任给我这个机会。72只是统计数字，一条剪下的辫子、一条生锈的脚镣，却是悲惨世界的写真。
我特别在版权页上印出“2011年4月27日”出版。100年前的“辛亥3月29”，正好是该年阳历4月27日，正确的日期乃是“1911年4月27日”。“3月29”是把阴历不加换算硬当成阳历来过。但积重难改，也就将错就错了。
这本书，扭转了百年错误、扭转了百年孤寂、扭转了他们和我们、扭转了我和你。
2011年三四之月在中国台北。",半世纪的酝酿也可以快速完工,李敖说《第73烈士》从酝酿到完工正好半世纪，一旦因缘成熟便快速写完。人生中有些事看似拖了很久，其实一直在暗中积累材料、情感和判断；等到时机抵达，长期酝酿会变成突然完成，不必因开花晚就否定种子。,酝酿;完成;时机
